"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FGF12",0.343212668462412,0.751399033223152,2.23964939158592,0.0270844075100009,0.999798845119145,-3.42935538435429
"CEBPD",0.462454704368333,6.94254080260831,2.23929121699792,0.0271084049179482,0.999798845119145,-3.42995914084373
"NIBAN3",-0.519964776280628,1.90677487164206,-2.23892462657856,0.0271329854358261,0.999798845119145,-3.43057699391457
"CYP1B1",0.418729072226886,1.81609380178494,2.23874770847482,0.0271448550714686,0.999798845119145,-3.43087514003669
"CCDC102B",0.397863358690679,1.1010048326165,2.2344817287831,0.027432442708716,0.999798845119145,-3.43805786894134
"RHOH",-0.426174179185393,2.82534442238294,-2.2336580511824,0.0274882760681048,0.999798845119145,-3.43944330023775
"GJB6",0.292259992828057,0.350590171857107,2.23243051731639,0.0275716693461602,0.999798845119145,-3.44150717110387
"LINC01666",0.59802765237702,1.04173069646518,2.23165641929101,0.0276243718011826,0.999798845119145,-3.44280815080905
"HES7",0.358419521952786,0.463592619490484,2.22993189366506,0.0277420983175393,0.999798845119145,-3.44570500261984
"FANK1",0.355127427833088,0.639497735595829,2.22950304026335,0.0277714424189462,0.999798845119145,-3.44642507731567
"MXRA7P1",0.667399018791891,1.69461644077207,2.22795507700217,0.0278775868611305,0.999798845119145,-3.44902318237973
"CDK1",0.59548358511448,2.3572155323547,2.22628568613463,0.0279924547231333,0.999798845119145,-3.45182327846332
"RHBDD2",0.422435686092336,2.82309940494113,2.22566442172321,0.0280353082844056,0.999798845119145,-3.45286485467294
"RPL21P128",0.522304331137406,0.82788715213611,2.21646885468457,0.0286763332513334,0.999798845119145,-3.46825111399447
"TADA3",0.259254003897451,5.48247343787027,2.21523547484883,0.0287632780192658,0.999798845119145,-3.47031048856551
"SNORD90",-0.839396420073338,0.882150258779449,-2.21204698839831,0.0289891110430568,0.999798845119145,-3.47562953571515
"WDR53",0.56323740479379,2.30309403818311,2.20962473669185,0.0291617057737866,0.999798845119145,-3.47966574780986
"TTR",0.521721655281016,1.04037030797773,2.20659610237487,0.0293787678033073,0.999798845119145,-3.48470679010948
"BTLA",-0.586273202902159,2.19654701845697,-2.20646356806797,0.0293882986131845,0.999798845119145,-3.48492724636418
"SLC27A4",0.472636352347432,1.78498067831133,2.20571444077753,0.0294422205638942,0.999798845119145,-3.48617311359463
"LINC00294",-0.445868275044387,1.07605014305718,-2.20547800610349,0.0294592569549928,0.999798845119145,-3.4865662471673
"KIAA1217",0.452940666695275,2.26778220302788,2.20517524845482,0.029481084820146,0.999798845119145,-3.48706960448158
"RNF39",-0.455853234424501,0.747157093010093,-2.20419013871356,0.0295522056989496,0.999798845119145,-3.48870699359845
"HPD",0.570338281516403,1.62423936143135,2.20325108173219,0.0296201409311808,0.999798845119145,-3.49026722448835
"NEMP2-DT",0.48992251324177,1.10906154107914,2.2030212734907,0.0296367869167022,0.999798845119145,-3.49064895686361
"STX7",-0.231514194515053,3.95947249957092,-2.20299941911673,0.0296383703461243,0.999798845119145,-3.49068525710143
"ZNF286B",0.266641389034099,0.310661008684801,2.19801029965087,0.0300017854013415,0.999798845119145,-3.49896373933325
"BAZ1A-AS1",0.458691964591824,1.54796932784041,2.19633154976492,0.0301249378259783,0.999798845119145,-3.5017455062121
"CHAD",0.362016974121067,0.36935653220014,2.19400836199873,0.0302960920431059,0.999798845119145,-3.50559198329134
"RELL1",0.3041871596878,4.17228111572095,2.19249547790757,0.030408004113964,0.999798845119145,-3.50809488030597
"SLC25A25",0.421691123167607,2.10406175964157,2.19159656176267,0.0304746696417399,0.999798845119145,-3.50958130052442
"MARCHF9",-0.388709634964644,1.37070185933007,-2.1902329094807,0.0305760438706151,0.999798845119145,-3.51183514700012
"FTH1P21",-0.48641853516042,0.481750618481158,-2.19015297639454,0.0305819952106441,0.999798845119145,-3.51196722135257
"GABPB1",0.348245408954403,3.10468406293523,2.18730299905191,0.0307948473106328,0.999798845119145,-3.51667343650037
"CACYBPP2",0.438918295120843,0.896050734714492,2.18661767217811,0.030846223159172,0.999798845119145,-3.51780430547186
"RPL21P51",0.551010241654621,1.27823919146841,2.18614686376668,0.0308815607279942,0.999798845119145,-3.5185810091835
"BCORP1",0.201298110330235,0.246161716444183,2.18597104766736,0.0308947660239444,0.999798845119145,-3.51887101852349
"LINC02352",0.500261117615378,1.18709130233721,2.18472480505412,0.0309885104253559,0.999798845119145,-3.52092609855285
"TNFRSF13C",-0.556164539568331,2.43052926548342,-2.18356434173304,0.0310760247396081,0.999798845119145,-3.52283877790447
"SWT1",-0.319114888267023,4.54021024986589,-2.17989492401704,0.0313541634129874,0.999798845119145,-3.52888070111916
"TCF19",0.425594422092281,2.41468769362823,2.17987778037593,0.0313554679492686,0.999798845119145,-3.52890890770187
"ALG2",0.476855704312376,1.84371928000058,2.1789478910265,0.0314262981196694,0.999798845119145,-3.5304385633808
"CCNT2-AS1",0.358774540192242,0.857198326572012,2.17849214785373,0.0314610630835533,0.999798845119145,-3.53118804015905
"DDX3X",-0.377559981246765,4.88049672066722,-2.17643612052448,0.0316183167240235,0.999798845119145,-3.53456745309284
"CPLANE2",0.513243252825311,1.41499836533522,2.17580624119599,0.0316666290492657,0.999798845119145,-3.53560218608138
"HPS3",-0.374855488011881,2.94820420592383,-2.173537224909,0.0318411968677247,0.999798845119145,-3.53932737030608
"BANK1",-0.417133122720594,5.07445617193535,-2.17350994236526,0.0318433009399161,0.999798845119145,-3.539372140428
"ABHD17A",0.288775377115983,4.29511265388338,2.17265607254691,0.0319092137891893,0.999798845119145,-3.54077306810547
"LINC02235",0.380020445336736,0.468716033865636,2.17251618116824,0.0319200237293198,0.999798845119145,-3.54100253787243
"FMO2",0.411255731431833,1.22655674205873,2.17118498406995,0.0320230496838203,0.999798845119145,-3.5431854904799
"BET1-AS1",-0.465608354273552,0.604645220677081,-2.17089506684147,0.0320455256468166,0.999798845119145,-3.54366074888885
"GMPR2",0.378011481615811,3.42442589619733,2.16853346602021,0.0322291207563194,0.999798845119145,-3.54752996569001
"CENPBD1P",0.489015315823315,2.43664320012059,2.16687273983861,0.0323587749905905,0.999798845119145,-3.55024860378618
"LINC01605",0.682791982994317,1.0063137624171,2.16559286077456,0.032459004937726,0.999798845119145,-3.55234250655535
"UGT2B7",0.43248190578365,0.607373467844863,2.16471455169156,0.0325279429551264,0.999798845119145,-3.55377878863303
"RNF185",0.500247945631803,2.87279388115667,2.16145092705236,0.0327852178110943,0.999798845119145,-3.5591111256341
"PPIF",0.378504782469769,4.81389370122749,2.16095215455013,0.0328246916995072,0.999798845119145,-3.55992541527751
"NOCT",0.593975842926193,2.61932254403499,2.15993612004199,0.0329052303551421,0.999798845119145,-3.56158365562249
"HADHBP1",0.321934088192095,0.401254389798125,2.1591576159147,0.0329670564931337,0.999798845119145,-3.56285375324613
"LINC02397",-0.294669376863244,0.502039995711145,-2.15800139494427,0.0330590655836298,0.999798845119145,-3.56473931768065
"TUBB2A",-0.723095205240178,2.96764362410454,-2.15665474122985,0.0331665095408959,0.999798845119145,-3.56693429026368
"CHKB-DT",0.381453090829696,1.06586605610949,2.15460698852751,0.033330471682371,0.999798845119145,-3.57026964521512
"MARCHF5",0.427593744594094,2.53765664755927,2.15324374496348,0.0334400149391142,0.999798845119145,-3.57248849341999
"CD69",-0.470563420711136,2.07212776060344,-2.15274825910076,0.0334799069087397,0.999798845119145,-3.57329464391967
"ST3GAL4",0.358294092927273,3.18667056206356,2.15260664915855,0.0334913156179486,0.999798845119145,-3.57352501107726
"NTPCR",0.333900555409521,1.5232467265068,2.15111493529415,0.0336116994185399,0.999798845119145,-3.5759508585599
"POLR1H",0.484509061976928,2.07355085372879,2.1503184794047,0.0336761281935014,0.999798845119145,-3.57724544500023
"AGGF1",0.431366627655266,2.20259994001439,2.1487678413731,0.0338018731437812,0.999798845119145,-3.5797646621324
"CDK2",0.383859380990824,1.44008419951404,2.14734740306178,0.0339174167387814,0.999798845119145,-3.5820709114616
"HYAL1",0.481503235344856,1.34430450629205,2.14594833393842,0.034031556443121,0.999798845119145,-3.58434111811541
"FCRLA",-0.519816501870016,1.16792499461179,-2.14545055435759,0.034072246777178,0.999798845119145,-3.58514852015457
"THAP7-AS1",0.295462215299611,0.417078630335229,2.14415973399431,0.0341779595772333,0.999798845119145,-3.58724145123383
"ING5",-0.280924095470787,2.63536175815991,-2.14397842533512,0.0341928307289893,0.999798845119145,-3.58753533318634
"H3C12",0.838643137315405,4.30760505548764,2.14383245004587,0.0342048078677832,0.999798845119145,-3.58777192719873
"HBG2",-0.793757996989653,2.0259051028268,-2.14263479481233,0.0343032116554081,0.999798845119145,-3.58971251443955
"INSC",0.390711101885374,0.558893617732919,2.14240562593878,0.0343220689357146,0.999798845119145,-3.59008373008189
"TCEANC",-0.344150054611957,2.49223661632712,-2.14145448031863,0.0344004304243798,0.999798845119145,-3.59162404483756
"OXER1",0.514769087386926,1.09938159466787,2.13708405824408,0.0347624882220252,0.999798845119145,-3.59869369080156
"MMP19",0.333531412088874,0.425667579624827,2.13628741605557,0.0348288384136837,0.999798845119145,-3.59998094085848
"GOLGA6B",0.224460282228204,0.215112211312256,2.13497952262996,0.0349380070108028,0.999798845119145,-3.60209335193567
"LILRB4",0.414928078110438,2.41806077841659,2.13382490398909,0.0350346278444773,0.999798845119145,-3.60395723233644
"RPL37AP1",-0.865520728873471,3.04657393490069,-2.13301236356527,0.0351027613821918,0.999798845119145,-3.60526835498877
"UBE2T",0.572067838143155,1.87639868030145,2.13144842168363,0.0352342244817452,0.999798845119145,-3.60779067389674
"KIF2C",0.575626502753963,2.24250820059342,2.12782555314679,0.0355403952844838,0.999798845119145,-3.61362718817639
"FES",0.38001973856819,4.60126535268551,2.12727176762062,0.0355873981306327,0.999798845119145,-3.6145185558006
"VNN1",0.492008571818984,2.77310401028684,2.12650988303598,0.0356521513168064,0.999798845119145,-3.6157445342551
"SYPL1",0.458224684845981,2.70691068388203,2.12511728120592,0.0357707729195208,0.999798845119145,-3.61798439687097
"PGLYRP1",1.01703713929173,4.99024954793877,2.12280233277768,0.0359687147366982,0.999798845119145,-3.62170482232227
"RN7SL556P",0.651081773146,1.12747388645274,2.12205424218455,0.0360328829425147,0.999798845119145,-3.62290631667209
"LYVE1",0.495120131624237,1.52027018799858,2.12167712982413,0.0360652676065015,0.999798845119145,-3.62351184436396
"EIF4BP9",-0.228218722843211,0.231902012048872,-2.11990838070346,0.036217495373075,0.999798845119145,-3.62635061613716
"TIPARP-AS1",0.556119527491344,1.33021831087765,2.11975981010823,0.0362303073647363,0.999798845119145,-3.62658896835775
"MAPK8IP1",-0.394329907895857,0.646272845783809,-2.11872619689381,0.0363195494523379,0.999798845119145,-3.62824677795496
"SAMD15",0.439405125321937,0.719023154118947,2.11777939940087,0.036401462420908,0.999798845119145,-3.6297647010655
"FSD1L",0.270618082697792,1.01058416192444,2.1168920421206,0.0364783776550972,0.999798845119145,-3.63118677035932
"HOXD10",-0.347107973126411,0.461897078324231,-2.11616369116149,0.0365416152133625,0.999798845119145,-3.63235361418358
"FLJ16779",0.313870357910063,0.388733647274035,2.11535353298009,0.036612066693661,0.999798845119145,-3.63365108848145
"ELMO3",-0.376871491511409,0.640878889315692,-2.11451382798176,0.036685211303367,0.999798845119145,-3.63499540693273
"NSRP1P1",0.441908034870527,0.757267107882176,2.11302732586758,0.0368150061553,0.999798845119145,-3.63737402314476
"ZNF175",-0.311857917905968,2.14437185021547,-2.11001318558944,0.037079404795723,0.999798845119145,-3.64219242334763
"SRP14-DT",0.371420810163653,1.0864295839095,2.10311085491084,0.0376910520860442,0.999798845119145,-3.65320297527144
"ZNF701",0.363789033010112,1.73408733022367,2.10220433429584,0.0377720257897909,0.999798845119145,-3.65464661891171
"SNRPGP10",0.772799933119948,3.03969886488688,2.09950263005695,0.0380142418950152,0.999798845119145,-3.65894576066449
"C2orf66",-0.402015541343921,0.530650221708031,-2.09703509088451,0.0382366328173857,0.999798845119145,-3.66286789697294
"ZDHHC8",0.361176159622169,1.23005796612915,2.09497112271182,0.038423511322027,0.999798845119145,-3.66614534321992
"RFNG",0.405745985233319,1.38819063896577,2.09318654924832,0.0385857261911689,0.999798845119145,-3.66897676615171
"CD1E",0.383640729281722,0.603744592385024,2.09140782964091,0.0387479954957975,0.999798845119145,-3.67179672021801
"CYP2C9",0.338003848006422,0.549543250893958,2.09062863272992,0.0388192650635561,0.999798845119145,-3.67303136072346
"HCFC2",0.389638282067281,2.41528927316268,2.08857471322447,0.0390076687229968,0.999798845119145,-3.67628380082802
"NAGA",0.35394226888254,3.16194454517507,2.08800934062109,0.0390596676403525,0.999798845119145,-3.6771785745784
"GALM",0.369381360011284,3.35967717865768,2.08722871495134,0.0391315620410018,0.999798845119145,-3.67841365173287
"NT5E",-0.467104010516439,2.10117116305384,-2.08681314926783,0.0391698814197329,0.999798845119145,-3.67907097323797
"SERTAD3",0.497610999330274,3.33239788128394,2.08334850159963,0.0394906159128062,0.999798845119145,-3.68454655282842
"BPI",0.786580848109559,3.55602165921672,2.0826756041964,0.0395531696836819,0.999798845119145,-3.68560905042416
"IFI6",0.710913923090899,4.07448502143725,2.08261249796006,0.0395590405236576,0.999798845119145,-3.6857086784712
"KRT81",0.360961878571779,0.512962315275175,2.08232998270504,0.0395853324068229,0.999798845119145,-3.68615466164531
"SRSF2",0.425097742334788,2.53555029848414,2.0814228730925,0.0396698529121507,0.999798845119145,-3.6875862677147
"C12orf54",0.342977942980743,0.361635323024983,2.0813835531076,0.0396735200833364,0.999798845119145,-3.68764830993493
"CCNK",0.359273016407435,2.09921326869187,2.0788753760128,0.0399080480078742,0.999798845119145,-3.69160370997768
"PRDX6-AS1",0.384840215191935,1.43539079475973,2.07816318447271,0.0399748586171711,0.999798845119145,-3.69272604665959
"MT-TY",-0.923278834060508,2.28690977853327,-2.07771723784523,0.0400167417587365,0.999798845119145,-3.69342863212342
"EAF2",0.4129631208356,4.73814629446828,2.077708188777,0.0400175920342351,0.999798845119145,-3.69344288744063
"AGMAT",-0.416605746613916,1.41703407886056,-2.07653825459917,0.0401276531782854,0.999798845119145,-3.69528545044007
"COPDA1",-0.727183374122216,1.51579633202793,-2.07569176871805,0.0402074481819234,0.999798845119145,-3.69661801671114
"IFT140",0.320009836391698,1.14118877385397,2.07535576489296,0.0402391597741467,0.999798845119145,-3.69714682807461
"SDSL",0.516570605598615,1.3108769011736,2.07526890887697,0.0402473606245064,0.999798845119145,-3.69728351161153
"ARL4A",-0.535485201964426,3.59766683519654,-2.07523228556014,0.0402508189886692,0.999798845119145,-3.69734114341659
"TMEM53",0.384184212723894,0.957581741598855,2.07432000619969,0.0403370485894856,0.999798845119145,-3.69877644130215
"FAM228B",0.305102556186184,2.34763635550468,2.0743192492131,0.0403371202065159,0.999798845119145,-3.69877763203797
"H4C10P",0.638652962706429,0.933415952189277,2.07350200149263,0.0404145021903321,0.999798845119145,-3.70006292765296
"LINC00703",0.310793575047268,0.334225473987637,2.0724194707107,0.0405171991446165,0.999798845119145,-3.70176472760391
"FAM161B",0.348903786900272,1.04429634047365,2.07160764895191,0.0405943616608587,0.999798845119145,-3.70304042686447
"GPR17",0.279177173752417,0.249409474631355,2.07146654247312,0.0406077865034424,0.999798845119145,-3.70326211562121
"STAC3",0.4533110464815,3.99844664538997,2.07108723473038,0.040643892674351,0.999798845119145,-3.7038579681216
"ZBTB44-DT",0.388604655639158,0.598380496542179,2.07098906918294,0.0406532415092304,0.999798845119145,-3.70401215967608
"YIF1A",0.512703435784079,2.04453582879926,2.07064255949774,0.0406862562662047,0.999798845119145,-3.70455637959288
"MRPS27",0.32901298423643,1.85220524987661,2.07036773082167,0.0407124577727867,0.999798845119145,-3.70498796006852
"ZP3",0.340022719016646,0.648513602273977,2.06934948807738,0.0408096609551814,0.999798845119145,-3.70658651513743
"BTF3L4P2",0.664781701497359,1.29329535490895,2.06846186435224,0.0408945575634166,0.999798845119145,-3.70797942534457
"CCHCR1",0.403937462422896,1.80496084625428,2.06643809489093,0.0410886878896295,0.999798845119145,-3.71115320628649
"NR1H3",0.447105827027423,2.30382575032397,2.06639995284934,0.0410923542529517,0.999798845119145,-3.71121299546777
"IGFBP7",0.459491672813291,1.81536298304636,2.06431949135583,0.0412927623383333,0.999798845119145,-3.71447267991268
"KPRP",-0.482229423954128,0.775443783555869,-2.06286379846881,0.0414334856471243,0.999798845119145,-3.71675169337747
"DYNLRB1",0.316908976042268,0.715491654899047,2.06276416622469,0.0414431322278428,0.999798845119145,-3.71690762275411
"IGHD",-0.709356161477035,4.00318317266601,-2.06151079074305,0.0415646511207414,0.999798845119145,-3.7188686311868
"FKBP5",0.37081278907547,4.69156896012696,2.06051394193448,0.0416615170631726,0.999798845119145,-3.72042750742765
"CCDC65",0.453678603228247,1.90848249417123,2.0601169723109,0.0417001453410026,0.999798845119145,-3.7210480989009
"UQCC1",-0.326921372993442,2.15675762702689,-2.05996147784741,0.0417152845526336,0.999798845119145,-3.72129115717173
"LINC00540",0.413453880022524,0.693662997531394,2.0598253488387,0.0417285421805595,0.999798845119145,-3.72150393097013
